cpd,dose,landmark_genes,moa,MAS,TAS
sunitinib,5,201243_s_at,FLT3 inhibitor|KIT inhibitor|PDGFR tyrosine kinase receptor inhibitor|RET tyrosine kinase inhibitor|VEGFR inhibitor,0.8256553024460208,0.2719972152661877
sunitinib,5,219888_at,FLT3 inhibitor|KIT inhibitor|PDGFR tyrosine kinase receptor inhibitor|RET tyrosine kinase inhibitor|VEGFR inhibitor,0.8256553024460208,0.2719972152661877
sunitinib,5,203512_at,FLT3 inhibitor|KIT inhibitor|PDGFR tyrosine kinase receptor inhibitor|RET tyrosine kinase inhibitor|VEGFR inhibitor,0.8256553024460208,0.2719972152661877
sunitinib,5,201498_at,FLT3 inhibitor|KIT inhibitor|PDGFR tyrosine kinase receptor inhibitor|RET tyrosine kinase inhibitor|VEGFR inhibitor,0.8256553024460208,0.2719972152661877
sunitinib,5,205398_s_at,FLT3 inhibitor|KIT inhibitor|PDGFR tyrosine kinase receptor inhibitor|RET tyrosine kinase inhibitor|VEGFR inhibitor,0.8256553024460208,0.2719972152661877
sunitinib,5,218039_at,FLT3 inhibitor|KIT inhibitor|PDGFR tyrosine kinase receptor inhibitor|RET tyrosine kinase inhibitor|VEGFR inhibitor,0.8256553024460208,0.2719972152661877
sunitinib,5,205452_at,FLT3 inhibitor|KIT inhibitor|PDGFR tyrosine kinase receptor inhibitor|RET tyrosine kinase inhibitor|VEGFR inhibitor,0.8256553024460208,0.2719972152661877
sunitinib,5,221482_s_at,FLT3 inhibitor|KIT inhibitor|PDGFR tyrosine kinase receptor inhibitor|RET tyrosine kinase inhibitor|VEGFR inhibitor,0.8256553024460208,0.2719972152661877
sunitinib,5,209806_at,FLT3 inhibitor|KIT inhibitor|PDGFR tyrosine kinase receptor inhibitor|RET tyrosine kinase inhibitor|VEGFR inhibitor,0.8256553024460208,0.2719972152661877
sunitinib,5,218845_at,FLT3 inhibitor|KIT inhibitor|PDGFR tyrosine kinase receptor inhibitor|RET tyrosine kinase inhibitor|VEGFR inhibitor,0.8256553024460208,0.2719972152661877
sunitinib,5,221779_at,FLT3 inhibitor|KIT inhibitor|PDGFR tyrosine kinase receptor inhibitor|RET tyrosine kinase inhibitor|VEGFR inhibitor,0.8256553024460208,0.2719972152661877
sunitinib,5,212231_at,FLT3 inhibitor|KIT inhibitor|PDGFR tyrosine kinase receptor inhibitor|RET tyrosine kinase inhibitor|VEGFR inhibitor,0.8256553024460208,0.2719972152661877
sunitinib,5,209045_at,FLT3 inhibitor|KIT inhibitor|PDGFR tyrosine kinase receptor inhibitor|RET tyrosine kinase inhibitor|VEGFR inhibitor,0.8256553024460208,0.2719972152661877
sunitinib,5,205205_at,FLT3 inhibitor|KIT inhibitor|PDGFR tyrosine kinase receptor inhibitor|RET tyrosine kinase inhibitor|VEGFR inhibitor,0.8256553024460208,0.2719972152661877
sunitinib,5,218346_s_at,FLT3 inhibitor|KIT inhibitor|PDGFR tyrosine kinase receptor inhibitor|RET tyrosine kinase inhibitor|VEGFR inhibitor,0.8256553024460208,0.2719972152661877
sunitinib,5,218807_at,FLT3 inhibitor|KIT inhibitor|PDGFR tyrosine kinase receptor inhibitor|RET tyrosine kinase inhibitor|VEGFR inhibitor,0.8256553024460208,0.2719972152661877
sunitinib,5,218755_at,FLT3 inhibitor|KIT inhibitor|PDGFR tyrosine kinase receptor inhibitor|RET tyrosine kinase inhibitor|VEGFR inhibitor,0.8256553024460208,0.2719972152661877
taladegib,3,212054_x_at,Smoothened receptor antagonist,0.7366192483278217,0.022124923574464425
taladegib,3,218375_at,Smoothened receptor antagonist,0.7366192483278217,0.022124923574464425
taladegib,3,208708_x_at,Smoothened receptor antagonist,0.7366192483278217,0.022124923574464425
talazoparib,5,202507_s_at,PARP inhibitor,0.7884290261090391,0.09305119383990684
talazoparib,5,202870_s_at,PARP inhibitor,0.7884290261090391,0.09305119383990684
talazoparib,5,208717_at,PARP inhibitor,0.7884290261090391,0.09305119383990684
talazoparib,5,212973_at,PARP inhibitor,0.7884290261090391,0.09305119383990684
talazoparib,6,202507_s_at,PARP inhibitor,0.8237213198159251,0.14593850552263918
talazoparib,6,209576_at,PARP inhibitor,0.8237213198159251,0.14593850552263918
talazoparib,6,202095_s_at,PARP inhibitor,0.8237213198159251,0.14593850552263918
talazoparib,6,202651_at,PARP inhibitor,0.8237213198159251,0.14593850552263918
talazoparib,6,202284_s_at,PARP inhibitor,0.8237213198159251,0.14593850552263918
talazoparib,6,218175_at,PARP inhibitor,0.8237213198159251,0.14593850552263918
taselisib,5,218995_s_at,PI3K inhibitor,0.7426201629409162,0.2629391956843447
taselisib,5,221539_at,PI3K inhibitor,0.7426201629409162,0.2629391956843447
taselisib,5,208728_s_at,PI3K inhibitor,0.7426201629409162,0.2629391956843447
taselisib,5,202870_s_at,PI3K inhibitor,0.7426201629409162,0.2629391956843447
taselisib,5,208891_at,PI3K inhibitor,0.7426201629409162,0.2629391956843447
taselisib,5,205393_s_at,PI3K inhibitor,0.7426201629409162,0.2629391956843447
taselisib,5,202095_s_at,PI3K inhibitor,0.7426201629409162,0.2629391956843447
taselisib,5,204252_at,PI3K inhibitor,0.7426201629409162,0.2629391956843447
taselisib,5,203418_at,PI3K inhibitor,0.7426201629409162,0.2629391956843447
taselisib,5,202675_at,PI3K inhibitor,0.7426201629409162,0.2629391956843447
taselisib,5,205451_at,PI3K inhibitor,0.7426201629409162,0.2629391956843447
taselisib,5,202900_s_at,PI3K inhibitor,0.7426201629409162,0.2629391956843447
taselisib,5,202726_at,PI3K inhibitor,0.7426201629409162,0.2629391956843447
taselisib,5,202887_s_at,PI3K inhibitor,0.7426201629409162,0.2629391956843447
taselisib,5,217766_s_at,PI3K inhibitor,0.7426201629409162,0.2629391956843447
taselisib,5,202868_s_at,PI3K inhibitor,0.7426201629409162,0.2629391956843447
taselisib,5,211318_s_at,PI3K inhibitor,0.7426201629409162,0.2629391956843447
taselisib,5,202651_at,PI3K inhibitor,0.7426201629409162,0.2629391956843447
taselisib,5,201761_at,PI3K inhibitor,0.7426201629409162,0.2629391956843447
taselisib,5,205895_s_at,PI3K inhibitor,0.7426201629409162,0.2629391956843447
taselisib,5,212665_at,PI3K inhibitor,0.7426201629409162,0.2629391956843447
taselisib,5,202847_at,PI3K inhibitor,0.7426201629409162,0.2629391956843447
taselisib,5,201397_at,PI3K inhibitor,0.7426201629409162,0.2629391956843447
taselisib,5,201243_s_at,PI3K inhibitor,0.7426201629409162,0.2629391956843447
taselisib,5,202148_s_at,PI3K inhibitor,0.7426201629409162,0.2629391956843447
taselisib,5,201351_s_at,PI3K inhibitor,0.7426201629409162,0.2629391956843447
taselisib,5,203138_at,PI3K inhibitor,0.7426201629409162,0.2629391956843447
taselisib,5,217956_s_at,PI3K inhibitor,0.7426201629409162,0.2629391956843447
taselisib,5,205398_s_at,PI3K inhibitor,0.7426201629409162,0.2629391956843447
taselisib,5,209806_at,PI3K inhibitor,0.7426201629409162,0.2629391956843447
taselisib,5,217989_at,PI3K inhibitor,0.7426201629409162,0.2629391956843447
taselisib,5,218014_at,PI3K inhibitor,0.7426201629409162,0.2629391956843447
taselisib,5,203973_s_at,PI3K inhibitor,0.7426201629409162,0.2629391956843447
taselisib,5,218852_at,PI3K inhibitor,0.7426201629409162,0.2629391956843447
taselisib,5,222217_s_at,PI3K inhibitor,0.7426201629409162,0.2629391956843447
taselisib,5,210153_s_at,PI3K inhibitor,0.7426201629409162,0.2629391956843447
taselisib,5,218175_at,PI3K inhibitor,0.7426201629409162,0.2629391956843447
taselisib,5,203105_s_at,PI3K inhibitor,0.7426201629409162,0.2629391956843447
taselisib,5,209191_at,PI3K inhibitor,0.7426201629409162,0.2629391956843447
taselisib,5,203787_at,PI3K inhibitor,0.7426201629409162,0.2629391956843447
teroxirone,5,202284_s_at,DNA inhibitor,0.7971105390647798,0.08968034407905415
teroxirone,5,209806_at,DNA inhibitor,0.7971105390647798,0.08968034407905415
teroxirone,6,218407_x_at,DNA inhibitor,0.8067785761003567,0.14909070186310566
teroxirone,6,202095_s_at,DNA inhibitor,0.8067785761003567,0.14909070186310566
teroxirone,6,201626_at,DNA inhibitor,0.8067785761003567,0.14909070186310566
teroxirone,6,201896_s_at,DNA inhibitor,0.8067785761003567,0.14909070186310566
teroxirone,6,202431_s_at,DNA inhibitor,0.8067785761003567,0.14909070186310566
teroxirone,6,203367_at,DNA inhibitor,0.8067785761003567,0.14909070186310566
teroxirone,6,203409_at,DNA inhibitor,0.8067785761003567,0.14909070186310566
teroxirone,6,203379_at,DNA inhibitor,0.8067785761003567,0.14909070186310566
thioguanine,6,204531_s_at,Purine antagonist,0.7636943527137148,0.2962413163366356
thioguanine,6,208611_s_at,Purine antagonist,0.7636943527137148,0.2962413163366356
thioguanine,6,209464_at,Purine antagonist,0.7636943527137148,0.2962413163366356
thioguanine,6,212143_s_at,Purine antagonist,0.7636943527137148,0.2962413163366356
thioguanine,6,221539_at,Purine antagonist,0.7636943527137148,0.2962413163366356
thioguanine,6,204014_at,Purine antagonist,0.7636943527137148,0.2962413163366356
thioguanine,6,203565_s_at,Purine antagonist,0.7636943527137148,0.2962413163366356
thioguanine,6,201536_at,Purine antagonist,0.7636943527137148,0.2962413163366356
thioguanine,6,208891_at,Purine antagonist,0.7636943527137148,0.2962413163366356
thioguanine,6,205393_s_at,Purine antagonist,0.7636943527137148,0.2962413163366356
thioguanine,6,200929_at,Purine antagonist,0.7636943527137148,0.2962413163366356
thioguanine,6,204252_at,Purine antagonist,0.7636943527137148,0.2962413163366356
thioguanine,6,203418_at,Purine antagonist,0.7636943527137148,0.2962413163366356
thioguanine,6,202220_at,Purine antagonist,0.7636943527137148,0.2962413163366356
thioguanine,6,202900_s_at,Purine antagonist,0.7636943527137148,0.2962413163366356
thioguanine,6,202433_at,Purine antagonist,0.7636943527137148,0.2962413163366356
thioguanine,6,215116_s_at,Purine antagonist,0.7636943527137148,0.2962413163366356
thioguanine,6,202887_s_at,Purine antagonist,0.7636943527137148,0.2962413163366356
thioguanine,6,208763_s_at,Purine antagonist,0.7636943527137148,0.2962413163366356
thioguanine,6,202868_s_at,Purine antagonist,0.7636943527137148,0.2962413163366356
thioguanine,6,202678_at,Purine antagonist,0.7636943527137148,0.2962413163366356
thioguanine,6,201292_at,Purine antagonist,0.7636943527137148,0.2962413163366356
thioguanine,6,201664_at,Purine antagonist,0.7636943527137148,0.2962413163366356
thioguanine,6,203046_s_at,Purine antagonist,0.7636943527137148,0.2962413163366356
thioguanine,6,201719_s_at,Purine antagonist,0.7636943527137148,0.2962413163366356
thioguanine,6,201697_s_at,Purine antagonist,0.7636943527137148,0.2962413163366356
thioguanine,6,201761_at,Purine antagonist,0.7636943527137148,0.2962413163366356
thioguanine,6,203456_at,Purine antagonist,0.7636943527137148,0.2962413163366356
thioguanine,6,201000_at,Purine antagonist,0.7636943527137148,0.2962413163366356
thioguanine,6,201767_s_at,Purine antagonist,0.7636943527137148,0.2962413163366356
thioguanine,6,212665_at,Purine antagonist,0.7636943527137148,0.2962413163366356
thioguanine,6,201174_s_at,Purine antagonist,0.7636943527137148,0.2962413163366356
thioguanine,6,203675_at,Purine antagonist,0.7636943527137148,0.2962413163366356
thioguanine,6,202847_at,Purine antagonist,0.7636943527137148,0.2962413163366356
thioguanine,6,202722_s_at,Purine antagonist,0.7636943527137148,0.2962413163366356
thioguanine,6,201710_at,Purine antagonist,0.7636943527137148,0.2962413163366356
thioguanine,6,203409_at,Purine antagonist,0.7636943527137148,0.2962413163366356
thioguanine,6,201397_at,Purine antagonist,0.7636943527137148,0.2962413163366356
thioguanine,6,202679_at,Purine antagonist,0.7636943527137148,0.2962413163366356
thioguanine,6,200757_s_at,Purine antagonist,0.7636943527137148,0.2962413163366356
thioguanine,6,202148_s_at,Purine antagonist,0.7636943527137148,0.2962413163366356
thioguanine,6,204087_s_at,Purine antagonist,0.7636943527137148,0.2962413163366356
thioguanine,6,202388_at,Purine antagonist,0.7636943527137148,0.2962413163366356
thioguanine,6,218290_at,Purine antagonist,0.7636943527137148,0.2962413163366356
thioguanine,6,203138_at,Purine antagonist,0.7636943527137148,0.2962413163366356
thioguanine,6,210788_s_at,Purine antagonist,0.7636943527137148,0.2962413163366356
thioguanine,6,200887_s_at,Purine antagonist,0.7636943527137148,0.2962413163366356
thioguanine,6,217496_s_at,Purine antagonist,0.7636943527137148,0.2962413163366356
thioguanine,6,204825_at,Purine antagonist,0.7636943527137148,0.2962413163366356
thioguanine,6,210416_s_at,Purine antagonist,0.7636943527137148,0.2962413163366356
thioguanine,6,217168_s_at,Purine antagonist,0.7636943527137148,0.2962413163366356
thioguanine,6,202500_at,Purine antagonist,0.7636943527137148,0.2962413163366356
thioguanine,6,209337_at,Purine antagonist,0.7636943527137148,0.2962413163366356
thioguanine,6,205055_at,Purine antagonist,0.7636943527137148,0.2962413163366356
thioguanine,6,218014_at,Purine antagonist,0.7636943527137148,0.2962413163366356
thioguanine,6,219952_s_at,Purine antagonist,0.7636943527137148,0.2962413163366356
thioguanine,6,203221_at,Purine antagonist,0.7636943527137148,0.2962413163366356
thioguanine,6,218852_at,Purine antagonist,0.7636943527137148,0.2962413163366356
thioguanine,6,217901_at,Purine antagonist,0.7636943527137148,0.2962413163366356
thioguanine,6,209263_x_at,Purine antagonist,0.7636943527137148,0.2962413163366356
thioguanine,6,209191_at,Purine antagonist,0.7636943527137148,0.2962413163366356
thioguanine,6,205909_at,Purine antagonist,0.7636943527137148,0.2962413163366356
thioguanine,6,204977_at,Purine antagonist,0.7636943527137148,0.2962413163366356
thioguanine,6,204126_s_at,Purine antagonist,0.7636943527137148,0.2962413163366356
thioguanine,6,204761_at,Purine antagonist,0.7636943527137148,0.2962413163366356
thioguanine,6,218051_s_at,Purine antagonist,0.7636943527137148,0.2962413163366356
tioguanine,5,209464_at,Purine antagonist,0.7277686357214334,0.253168111776222
tioguanine,5,211980_at,Purine antagonist,0.7277686357214334,0.253168111776222
tioguanine,5,212143_s_at,Purine antagonist,0.7277686357214334,0.253168111776222
tioguanine,5,208687_x_at,Purine antagonist,0.7277686357214334,0.253168111776222
tioguanine,5,214710_s_at,Purine antagonist,0.7277686357214334,0.253168111776222
tioguanine,5,205039_s_at,Purine antagonist,0.7277686357214334,0.253168111776222
tioguanine,5,202240_at,Purine antagonist,0.7277686357214334,0.253168111776222
tioguanine,5,202555_s_at,Purine antagonist,0.7277686357214334,0.253168111776222
tioguanine,5,207039_at,Purine antagonist,0.7277686357214334,0.253168111776222
tioguanine,5,204252_at,Purine antagonist,0.7277686357214334,0.253168111776222
tioguanine,5,201560_at,Purine antagonist,0.7277686357214334,0.253168111776222
tioguanine,5,202900_s_at,Purine antagonist,0.7277686357214334,0.253168111776222
tioguanine,5,202433_at,Purine antagonist,0.7277686357214334,0.253168111776222
tioguanine,5,208763_s_at,Purine antagonist,0.7277686357214334,0.253168111776222
tioguanine,5,201292_at,Purine antagonist,0.7277686357214334,0.253168111776222
tioguanine,5,203046_s_at,Purine antagonist,0.7277686357214334,0.253168111776222
tioguanine,5,212648_at,Purine antagonist,0.7277686357214334,0.253168111776222
tioguanine,5,203919_at,Purine antagonist,0.7277686357214334,0.253168111776222
tioguanine,5,201761_at,Purine antagonist,0.7277686357214334,0.253168111776222
tioguanine,5,203456_at,Purine antagonist,0.7277686357214334,0.253168111776222
tioguanine,5,201000_at,Purine antagonist,0.7277686357214334,0.253168111776222
tioguanine,5,202446_s_at,Purine antagonist,0.7277686357214334,0.253168111776222
tioguanine,5,212665_at,Purine antagonist,0.7277686357214334,0.253168111776222
tioguanine,5,202847_at,Purine antagonist,0.7277686357214334,0.253168111776222
tioguanine,5,201710_at,Purine antagonist,0.7277686357214334,0.253168111776222
tioguanine,5,201397_at,Purine antagonist,0.7277686357214334,0.253168111776222
tioguanine,5,202388_at,Purine antagonist,0.7277686357214334,0.253168111776222
tioguanine,5,203336_s_at,Purine antagonist,0.7277686357214334,0.253168111776222
tioguanine,5,202908_at,Purine antagonist,0.7277686357214334,0.253168111776222
tioguanine,5,218290_at,Purine antagonist,0.7277686357214334,0.253168111776222
tioguanine,5,203138_at,Purine antagonist,0.7277686357214334,0.253168111776222
tioguanine,5,221514_at,Purine antagonist,0.7277686357214334,0.253168111776222
tioguanine,5,203884_s_at,Purine antagonist,0.7277686357214334,0.253168111776222
tioguanine,5,221549_at,Purine antagonist,0.7277686357214334,0.253168111776222
tioguanine,5,201498_at,Purine antagonist,0.7277686357214334,0.253168111776222
tioguanine,5,204825_at,Purine antagonist,0.7277686357214334,0.253168111776222
tioguanine,5,204549_at,Purine antagonist,0.7277686357214334,0.253168111776222
tioguanine,5,221142_s_at,Purine antagonist,0.7277686357214334,0.253168111776222
tioguanine,5,205055_at,Purine antagonist,0.7277686357214334,0.253168111776222
tioguanine,5,218358_at,Purine antagonist,0.7277686357214334,0.253168111776222
tioguanine,5,203566_s_at,Purine antagonist,0.7277686357214334,0.253168111776222
tioguanine,5,203696_s_at,Purine antagonist,0.7277686357214334,0.253168111776222
tioguanine,5,202813_at,Purine antagonist,0.7277686357214334,0.253168111776222
tioguanine,5,210058_at,Purine antagonist,0.7277686357214334,0.253168111776222
tioguanine,5,202599_s_at,Purine antagonist,0.7277686357214334,0.253168111776222
tioguanine,5,201997_s_at,Purine antagonist,0.7277686357214334,0.253168111776222
tioguanine,5,218807_at,Purine antagonist,0.7277686357214334,0.253168111776222
tioguanine,5,205909_at,Purine antagonist,0.7277686357214334,0.253168111776222
tioguanine,5,204126_s_at,Purine antagonist,0.7277686357214334,0.253168111776222
tivantinib,4,202627_s_at,Tyrosine kinase inhibitor,0.8112320356352594,0.21376003247402564
tivantinib,4,207535_s_at,Tyrosine kinase inhibitor,0.8112320356352594,0.21376003247402564
tivantinib,4,209464_at,Tyrosine kinase inhibitor,0.8112320356352594,0.21376003247402564
tivantinib,4,201502_s_at,Tyrosine kinase inhibitor,0.8112320356352594,0.21376003247402564
tivantinib,4,216598_s_at,Tyrosine kinase inhibitor,0.8112320356352594,0.21376003247402564
tivantinib,4,202095_s_at,Tyrosine kinase inhibitor,0.8112320356352594,0.21376003247402564
tivantinib,4,202954_at,Tyrosine kinase inhibitor,0.8112320356352594,0.21376003247402564
tivantinib,4,217906_at,Tyrosine kinase inhibitor,0.8112320356352594,0.21376003247402564
tivantinib,4,210986_s_at,Tyrosine kinase inhibitor,0.8112320356352594,0.21376003247402564
tivantinib,4,202708_s_at,Tyrosine kinase inhibitor,0.8112320356352594,0.21376003247402564
tivantinib,4,201292_at,Tyrosine kinase inhibitor,0.8112320356352594,0.21376003247402564
tivantinib,4,203258_at,Tyrosine kinase inhibitor,0.8112320356352594,0.21376003247402564
tivantinib,4,203213_at,Tyrosine kinase inhibitor,0.8112320356352594,0.21376003247402564
tivantinib,4,202284_s_at,Tyrosine kinase inhibitor,0.8112320356352594,0.21376003247402564
tivantinib,4,218350_s_at,Tyrosine kinase inhibitor,0.8112320356352594,0.21376003247402564
tivantinib,4,203409_at,Tyrosine kinase inhibitor,0.8112320356352594,0.21376003247402564
tivantinib,4,204825_at,Tyrosine kinase inhibitor,0.8112320356352594,0.21376003247402564
tivantinib,4,218039_at,Tyrosine kinase inhibitor,0.8112320356352594,0.21376003247402564
tivantinib,4,209015_s_at,Tyrosine kinase inhibitor,0.8112320356352594,0.21376003247402564
tivantinib,4,210416_s_at,Tyrosine kinase inhibitor,0.8112320356352594,0.21376003247402564
tivantinib,4,202788_at,Tyrosine kinase inhibitor,0.8112320356352594,0.21376003247402564
tivantinib,4,205055_at,Tyrosine kinase inhibitor,0.8112320356352594,0.21376003247402564
tivantinib,4,205205_at,Tyrosine kinase inhibitor,0.8112320356352594,0.21376003247402564
tivantinib,4,217777_s_at,Tyrosine kinase inhibitor,0.8112320356352594,0.21376003247402564
tivantinib,4,202761_s_at,Tyrosine kinase inhibitor,0.8112320356352594,0.21376003247402564
tivantinib,4,218807_at,Tyrosine kinase inhibitor,0.8112320356352594,0.21376003247402564
tivantinib,4,218102_at,Tyrosine kinase inhibitor,0.8112320356352594,0.21376003247402564
tivantinib,4,218093_s_at,Tyrosine kinase inhibitor,0.8112320356352594,0.21376003247402564
tivantinib,4,217763_s_at,Tyrosine kinase inhibitor,0.8112320356352594,0.21376003247402564
tivantinib,4,209260_at,Tyrosine kinase inhibitor,0.8112320356352594,0.21376003247402564
tivantinib,5,202627_s_at,Tyrosine kinase inhibitor,0.8064898739930376,0.2693543261216925
tivantinib,5,204531_s_at,Tyrosine kinase inhibitor,0.8064898739930376,0.2693543261216925
tivantinib,5,207535_s_at,Tyrosine kinase inhibitor,0.8064898739930376,0.2693543261216925
tivantinib,5,203665_at,Tyrosine kinase inhibitor,0.8064898739930376,0.2693543261216925
tivantinib,5,205500_at,Tyrosine kinase inhibitor,0.8064898739930376,0.2693543261216925
tivantinib,5,201502_s_at,Tyrosine kinase inhibitor,0.8064898739930376,0.2693543261216925
tivantinib,5,208025_s_at,Tyrosine kinase inhibitor,0.8064898739930376,0.2693543261216925
tivantinib,5,204420_at,Tyrosine kinase inhibitor,0.8064898739930376,0.2693543261216925
tivantinib,5,218619_s_at,Tyrosine kinase inhibitor,0.8064898739930376,0.2693543261216925
tivantinib,5,204466_s_at,Tyrosine kinase inhibitor,0.8064898739930376,0.2693543261216925
tivantinib,5,209774_x_at,Tyrosine kinase inhibitor,0.8064898739930376,0.2693543261216925
tivantinib,5,203627_at,Tyrosine kinase inhibitor,0.8064898739930376,0.2693543261216925
tivantinib,5,202318_s_at,Tyrosine kinase inhibitor,0.8064898739930376,0.2693543261216925
tivantinib,5,202095_s_at,Tyrosine kinase inhibitor,0.8064898739930376,0.2693543261216925
tivantinib,5,202954_at,Tyrosine kinase inhibitor,0.8064898739930376,0.2693543261216925
tivantinib,5,217906_at,Tyrosine kinase inhibitor,0.8064898739930376,0.2693543261216925
tivantinib,5,210986_s_at,Tyrosine kinase inhibitor,0.8064898739930376,0.2693543261216925
tivantinib,5,202708_s_at,Tyrosine kinase inhibitor,0.8064898739930376,0.2693543261216925
tivantinib,5,212281_s_at,Tyrosine kinase inhibitor,0.8064898739930376,0.2693543261216925
tivantinib,5,201292_at,Tyrosine kinase inhibitor,0.8064898739930376,0.2693543261216925
tivantinib,5,203258_at,Tyrosine kinase inhibitor,0.8064898739930376,0.2693543261216925
tivantinib,5,203648_at,Tyrosine kinase inhibitor,0.8064898739930376,0.2693543261216925
tivantinib,5,203213_at,Tyrosine kinase inhibitor,0.8064898739930376,0.2693543261216925
tivantinib,5,202284_s_at,Tyrosine kinase inhibitor,0.8064898739930376,0.2693543261216925
tivantinib,5,202427_s_at,Tyrosine kinase inhibitor,0.8064898739930376,0.2693543261216925
tivantinib,5,206662_at,Tyrosine kinase inhibitor,0.8064898739930376,0.2693543261216925
tivantinib,5,201631_s_at,Tyrosine kinase inhibitor,0.8064898739930376,0.2693543261216925
tivantinib,5,218826_at,Tyrosine kinase inhibitor,0.8064898739930376,0.2693543261216925
tivantinib,5,212811_x_at,Tyrosine kinase inhibitor,0.8064898739930376,0.2693543261216925
tivantinib,5,204825_at,Tyrosine kinase inhibitor,0.8064898739930376,0.2693543261216925
tivantinib,5,218399_s_at,Tyrosine kinase inhibitor,0.8064898739930376,0.2693543261216925
tivantinib,5,218039_at,Tyrosine kinase inhibitor,0.8064898739930376,0.2693543261216925
tivantinib,5,209215_at,Tyrosine kinase inhibitor,0.8064898739930376,0.2693543261216925
tivantinib,5,210416_s_at,Tyrosine kinase inhibitor,0.8064898739930376,0.2693543261216925
tivantinib,5,203119_at,Tyrosine kinase inhibitor,0.8064898739930376,0.2693543261216925
tivantinib,5,209806_at,Tyrosine kinase inhibitor,0.8064898739930376,0.2693543261216925
tivantinib,5,205205_at,Tyrosine kinase inhibitor,0.8064898739930376,0.2693543261216925
tivantinib,5,202761_s_at,Tyrosine kinase inhibitor,0.8064898739930376,0.2693543261216925
tivantinib,5,218346_s_at,Tyrosine kinase inhibitor,0.8064898739930376,0.2693543261216925
tivantinib,5,218102_at,Tyrosine kinase inhibitor,0.8064898739930376,0.2693543261216925
tivantinib,5,204826_at,Tyrosine kinase inhibitor,0.8064898739930376,0.2693543261216925
tivantinib,5,204126_s_at,Tyrosine kinase inhibitor,0.8064898739930376,0.2693543261216925
tivozanib,6,204748_at,VEGFR inhibitor,0.8025961138694879,0.10853447799316178
tivozanib,6,200789_at,VEGFR inhibitor,0.8025961138694879,0.10853447799316178
tivozanib,6,201397_at,VEGFR inhibitor,0.8025961138694879,0.10853447799316178
tivozanib,6,218346_s_at,VEGFR inhibitor,0.8025961138694879,0.10853447799316178
tozasertib,2,218346_s_at,Aurora kinase inhibitor|Bcr-Abl kinase inhibitor|FLT3 inhibitor|JAK inhibitor,0.7914987989856063,0.08750745556049304
tozasertib,3,202095_s_at,Aurora kinase inhibitor|Bcr-Abl kinase inhibitor|FLT3 inhibitor|JAK inhibitor,0.8165647913567381,0.14519075656193312
tozasertib,3,202284_s_at,Aurora kinase inhibitor|Bcr-Abl kinase inhibitor|FLT3 inhibitor|JAK inhibitor,0.8165647913567381,0.14519075656193312
tozasertib,3,204781_s_at,Aurora kinase inhibitor|Bcr-Abl kinase inhibitor|FLT3 inhibitor|JAK inhibitor,0.8165647913567381,0.14519075656193312
tozasertib,3,212973_at,Aurora kinase inhibitor|Bcr-Abl kinase inhibitor|FLT3 inhibitor|JAK inhibitor,0.8165647913567381,0.14519075656193312
tozasertib,3,203696_s_at,Aurora kinase inhibitor|Bcr-Abl kinase inhibitor|FLT3 inhibitor|JAK inhibitor,0.8165647913567381,0.14519075656193312
tozasertib,3,218346_s_at,Aurora kinase inhibitor|Bcr-Abl kinase inhibitor|FLT3 inhibitor|JAK inhibitor,0.8165647913567381,0.14519075656193312
tozasertib,3,204126_s_at,Aurora kinase inhibitor|Bcr-Abl kinase inhibitor|FLT3 inhibitor|JAK inhibitor,0.8165647913567381,0.14519075656193312
tozasertib,4,212281_s_at,Aurora kinase inhibitor|Bcr-Abl kinase inhibitor|FLT3 inhibitor|JAK inhibitor,0.8204882282195113,0.1361165001061295
tozasertib,4,201710_at,Aurora kinase inhibitor|Bcr-Abl kinase inhibitor|FLT3 inhibitor|JAK inhibitor,0.8204882282195113,0.1361165001061295
tozasertib,4,201498_at,Aurora kinase inhibitor|Bcr-Abl kinase inhibitor|FLT3 inhibitor|JAK inhibitor,0.8204882282195113,0.1361165001061295
tozasertib,4,218346_s_at,Aurora kinase inhibitor|Bcr-Abl kinase inhibitor|FLT3 inhibitor|JAK inhibitor,0.8204882282195113,0.1361165001061295
tozasertib,4,204126_s_at,Aurora kinase inhibitor|Bcr-Abl kinase inhibitor|FLT3 inhibitor|JAK inhibitor,0.8204882282195113,0.1361165001061295
tozasertib,5,220091_at,Aurora kinase inhibitor|Bcr-Abl kinase inhibitor|FLT3 inhibitor|JAK inhibitor,0.8215852443165804,0.1473476610103015
tozasertib,5,202284_s_at,Aurora kinase inhibitor|Bcr-Abl kinase inhibitor|FLT3 inhibitor|JAK inhibitor,0.8215852443165804,0.1473476610103015
tozasertib,5,212899_at,Aurora kinase inhibitor|Bcr-Abl kinase inhibitor|FLT3 inhibitor|JAK inhibitor,0.8215852443165804,0.1473476610103015
tozasertib,5,218346_s_at,Aurora kinase inhibitor|Bcr-Abl kinase inhibitor|FLT3 inhibitor|JAK inhibitor,0.8215852443165804,0.1473476610103015
tozasertib,6,200614_at,Aurora kinase inhibitor|Bcr-Abl kinase inhibitor|FLT3 inhibitor|JAK inhibitor,0.8208366943535146,0.1900177405550168
tozasertib,6,204092_s_at,Aurora kinase inhibitor|Bcr-Abl kinase inhibitor|FLT3 inhibitor|JAK inhibitor,0.8208366943535146,0.1900177405550168
