moa	dose	assay	avg_precision	no_of_compounds_per_moa	median_replicate_correlation	p_value_percent_matching
fgfr inhibitor|vegfr inhibitor	3.33 uM	Cell Painting	0.013699985189996069	3	0.02022394920609347	0.311
fgfr inhibitor|vegfr inhibitor	10 uM	Cell Painting	0.016049665389544967	3	0.09326568884799458	0.061
fgfr inhibitor|vegfr inhibitor	All	Cell Painting	0.008593319065280419	18	0.015850468702536466	0.003
fgfr inhibitor|vegfr inhibitor	0.04 uM	L1000	0.01284715663297167	3	0.061428586238253036	0.214
fgfr inhibitor|vegfr inhibitor	0.12 uM	L1000	0.009305593271876949	3	0.0635991419685128	0.195
fgfr inhibitor|vegfr inhibitor	0.37 uM	L1000	0.007225522327493936	3	-0.2148182900077483	0.998
fgfr inhibitor|vegfr inhibitor	1.11 uM	L1000	0.009513629553726363	3	0.04930513876012352	0.279
fgfr inhibitor|vegfr inhibitor	3.33 uM	L1000	0.009011635587070747	3	0.024306965691746982	0.406
fgfr inhibitor|vegfr inhibitor	10 uM	L1000	0.008866048886990052	3	-0.049411384908386626	0.87
fgfr inhibitor|vegfr inhibitor	All	L1000	0.0074112940465173366	18	0.018689279669649842	0.731
focal adhesion kinase inhibitor	All	Cell Painting	0.0011486968398710326	12	0.030761425201185445	0
focal adhesion kinase inhibitor	All	L1000	0.0010026949852970405	12	0.02357320375357935	0.398
free radical scavenger	0.04 uM	Cell Painting	0.004970847904783714	4	0.021772639580065534	0.245
free radical scavenger	0.12 uM	Cell Painting	0.00311231640656789	4	-0.007935682820329734	0.787
free radical scavenger	0.37 uM	Cell Painting	0.007982974885386795	4	0.027541158841605056	0.155
free radical scavenger	1.11 uM	Cell Painting	0.003266840440451498	4	0.02181169981356171	0.241
free radical scavenger	3.33 uM	Cell Painting	0.005182594753614432	4	0.013513441117425282	0.358
free radical scavenger	10 uM	Cell Painting	0.005110065505407975	4	0.022718444614829053	0.389
free radical scavenger	All	Cell Painting	0.0032050259663221788	24	0.009523670867675596	0.107
free radical scavenger	0.04 uM	L1000	0.006653005605007151	4	0.07836164013257657	0.133
free radical scavenger	0.12 uM	L1000	0.006680469270467582	4	0.014605652620688673	0.567
free radical scavenger	0.37 uM	L1000	0.003775487160347453	4	0.053303104205265434	0.246
free radical scavenger	1.11 uM	L1000	0.007796511549393945	4	0.15367578361343803	0.008
free radical scavenger	3.33 uM	L1000	0.006881845571851679	4	0.06951070467948137	0.118
free radical scavenger	10 uM	L1000	0.008985298897531897	4	0.11833881262191717	0.038
free radical scavenger	All	L1000	0.0036413243140834472	24	0.04917655549951356	0
fungal squalene epoxidase inhibitor	0.04 uM	Cell Painting	0.0025048994996042604	3	0.019639060421558857	0.315
fungal squalene epoxidase inhibitor	0.12 uM	Cell Painting	0.0018206590875396447	3	-0.04492375490174643	0.974
fungal squalene epoxidase inhibitor	0.37 uM	Cell Painting	0.0019340036641540045	3	-0.027465582633088223	0.885
fungal squalene epoxidase inhibitor	1.11 uM	Cell Painting	0.0034134332569929313	3	0.034699413680825957	0.157
fungal squalene epoxidase inhibitor	3.33 uM	Cell Painting	0.014706566888730075	3	0.02492551083180449	0.267
fungal squalene epoxidase inhibitor	10 uM	Cell Painting	0.009442021024564354	3	-0.02199970452512478	0.871
fungal squalene epoxidase inhibitor	All	Cell Painting	0.001983058256147403	18	0.007490217433804151	0.276
fungal squalene epoxidase inhibitor	0.04 uM	L1000	0.004428839060465825	3	0.055555321430965886	0.245
fungal squalene epoxidase inhibitor	0.12 uM	L1000	0.0053579680943674915	3	-0.026862264233336576	0.755
fungal squalene epoxidase inhibitor	0.37 uM	L1000	0.00246478759246963	3	0.03735784520385587	0.377
fungal squalene epoxidase inhibitor	1.11 uM	L1000	0.0024853731284627733	3	-0.07872526730619825	0.927
fungal squalene epoxidase inhibitor	3.33 uM	L1000	0.002919748010606278	3	-0.09604885846293651	0.958
fungal squalene epoxidase inhibitor	10 uM	L1000	0.02332163950548421	3	0.08309409173250339	0.142
fungal squalene epoxidase inhibitor	All	L1000	0.0019987719201217057	18	0.008325311052076012	0.993
gaba receptor agonist	0.04 uM	Cell Painting	0.005333333333333333	3	0.018943625870233155	0.321
gaba receptor agonist	0.12 uM	Cell Painting	0.0028735632183908046	3	0.014258805572500099	0.364
gaba receptor agonist	0.37 uM	Cell Painting	0.0024271844660194173	3	0.02241356158437631	0.271
gaba receptor agonist	1.11 uM	Cell Painting	0.0025940337224383916	3	0.004900552011069509	0.497
gaba receptor agonist	3.33 uM	Cell Painting	0.001876172607879925	3	0.009067494071703147	0.445
gaba receptor agonist	10 uM	Cell Painting	0.001226241569589209	3	0.02249609785594163	0.422
gaba receptor agonist	All	Cell Painting	0.0010163229223809354	12	0.018153196706696736	0.007
gaba receptor agonist	0.04 uM	L1000	0.002437602973555309	3	0.01845145414908906	0.468
gaba receptor agonist	0.12 uM	L1000	0.004365909292264981	3	0.04711406375913384	0.283
gaba receptor agonist	0.37 uM	L1000	0.003047071002688018	3	0.06351159070938073	0.225
gaba receptor agonist	1.11 uM	L1000	0.015250895268709663	3	0.19088251594466651	0.013
gaba receptor agonist	3.33 uM	L1000	0.00405673818881209	3	-0.03501512252395835	0.797
gaba receptor agonist	10 uM	L1000	0.006422090450999556	3	0.05816697004559856	0.243
gaba receptor agonist	All	L1000	0.00289322762750838	18	0.0735628451763249	0
gaba receptor antagonist	All	Cell Painting	0.015385085621928484	12	0.08650799631937392	0
gaba receptor antagonist	All	L1000	0.002299875971070297	12	0.06973097615325105	0
gaba receptor modulator	0.04 uM	Cell Painting	0.009741576257921169	4	0.04518767218772253	0.058
gaba receptor modulator	0.12 uM	Cell Painting	0.0072236763093397535	4	0.032117700545090645	0.127
gaba receptor modulator	0.37 uM	Cell Painting	0.00970864864994766	4	0.032922001700365744	0.105
gaba receptor modulator	1.11 uM	Cell Painting	0.006959402660069504	4	0.01122217646928783	0.399
gaba receptor modulator	3.33 uM	Cell Painting	0.006939541505988137	4	0.02631463279670475	0.177
gaba receptor modulator	10 uM	Cell Painting	0.008769122661797048	4	0.0446328934483664	0.165
gaba receptor modulator	All	Cell Painting	0.004909016754083079	24	0.02500581931717034	0
gaba receptor modulator	0.04 uM	L1000	0.0038108449908832	4	-0.041958248021850456	0.935
gaba receptor modulator	0.12 uM	L1000	0.0027332876263306987	4	-0.0307470821057774	0.882
gaba receptor modulator	0.37 uM	L1000	0.002605758584819255	4	-0.03591170094320733	0.917
gaba receptor modulator	1.11 uM	L1000	0.004141002777747302	4	0.04220392729175602	0.286
gaba receptor modulator	3.33 uM	L1000	0.0038086713303196046	4	0.004703110981980972	0.644
gaba receptor modulator	10 uM	L1000	0.0033521048010973927	4	0.021458712423748628	0.505
gaba receptor modulator	All	L1000	0.0028009008239633115	24	0.008868568447228987	0.999
gamma secretase inhibitor	0.04 uM	Cell Painting	0.01104259267431284	7	0.024607742402900517	0.105
gamma secretase inhibitor	0.12 uM	Cell Painting	0.009005507465577454	7	0.010392630474405662	0.405
gamma secretase inhibitor	0.37 uM	Cell Painting	0.015285234662687481	7	0.03137577930367552	0.025
gamma secretase inhibitor	1.11 uM	Cell Painting	0.01671048073584384	7	0.050055473909842586	0
gamma secretase inhibitor	3.33 uM	Cell Painting	0.02242795853885942	7	0.0751515696075187	0
gamma secretase inhibitor	10 uM	Cell Painting	0.012827320131913525	7	0.06947029335258507	0.008
gamma secretase inhibitor	All	Cell Painting	0.013089058070538588	42	0.03686928826574688	0
gamma secretase inhibitor	0.04 uM	L1000	0.007610924233668092	7	0.03031974874698196	0.441
gamma secretase inhibitor	0.12 uM	L1000	0.006939001704918263	7	0.011757649346355542	0.694
gamma secretase inhibitor	0.37 uM	L1000	0.02193234287512594	7	0.10607339602232443	0.016
gamma secretase inhibitor	1.11 uM	L1000	0.017488815185104454	7	0.07013395177982418	0.051
gamma secretase inhibitor	3.33 uM	L1000	0.01921937408515629	7	0.08641377884094295	0.021
gamma secretase inhibitor	10 uM	L1000	0.02104055287323875	7	0.09006422823922418	0.023
gamma secretase inhibitor	All	L1000	0.010080169863210243	42	0.045113123177841274	0
glucocorticoid receptor agonist	0.04 uM	Cell Painting	0.5069511836804156	14	0.32076217116691647	0
glucocorticoid receptor agonist	0.12 uM	Cell Painting	0.5790623679779483	14	0.3459664919953673	0
glucocorticoid receptor agonist	0.37 uM	Cell Painting	0.4166827658872592	14	0.3651532862994547	0
glucocorticoid receptor agonist	1.11 uM	Cell Painting	0.456471442751366	14	0.3683398183171005	0
glucocorticoid receptor agonist	3.33 uM	Cell Painting	0.5979127022850894	14	0.3672822242462069	0
glucocorticoid receptor agonist	10 uM	Cell Painting	0.2996287811862658	14	0.35110486839552696	0
glucocorticoid receptor agonist	All	Cell Painting	0.47482887746550273	84	0.3465772836509424	0
glucocorticoid receptor agonist	0.04 uM	L1000	0.6632772659015868	14	0.3021105579944646	0
glucocorticoid receptor agonist	0.12 uM	L1000	0.7126041387397334	14	0.337704900138569	0
glucocorticoid receptor agonist	0.37 uM	L1000	0.8521370718098572	14	0.3957290332629977	0
glucocorticoid receptor agonist	1.11 uM	L1000	0.8548692131575949	14	0.433709869525685	0
glucocorticoid receptor agonist	3.33 uM	L1000	0.8103375416713475	14	0.444676752314633	0
glucocorticoid receptor agonist	10 uM	L1000	0.5799403079395328	14	0.40610606092827295	0
glucocorticoid receptor agonist	All	L1000	0.7121045315464269	84	0.3954102300056735	0
glucose-dependent insulinotropic receptor (gdir, gpr119) agonists	All	Cell Painting	0.0013821933209461044	12	0.013480877261173847	0.042
glucose-dependent insulinotropic receptor (gdir, gpr119) agonists	All	L1000	0.0010004146549651173	12	0.050714413526960586	0.001
glucosidase inhibitor	0.04 uM	Cell Painting	0.0028193193339803987	3	0.025710809098836145	0.242
glucosidase inhibitor	0.12 uM	Cell Painting	0.0038456490157298276	3	0.022107581689671887	0.256
glucosidase inhibitor	0.37 uM	Cell Painting	0.001926771088651906	3	-0.015682354489457904	0.78
glucosidase inhibitor	1.11 uM	Cell Painting	0.0028224891600795903	3	-0.008011609573091952	0.683
glucosidase inhibitor	3.33 uM	Cell Painting	0.003039785010286328	3	-0.014969403989408362	0.752
glucosidase inhibitor	10 uM	Cell Painting	0.0037294988554043744	3	0.005791810771330804	0.602
glucosidase inhibitor	All	Cell Painting	0.0019041443890694463	18	-0.002724282880397987	1
glucosidase inhibitor	0.04 uM	L1000	0.003344134279932684	3	0.07088006172508382	0.18
glucosidase inhibitor	0.12 uM	L1000	0.002665352153224487	3	0.02398300804385607	0.419
glucosidase inhibitor	0.37 uM	L1000	0.009608725252278929	3	0.02546952556127463	0.461
glucosidase inhibitor	1.11 uM	L1000	0.010726525928147589	3	0.014461975657872017	0.497
glucosidase inhibitor	3.33 uM	L1000	0.002303112140653721	3	-0.021185250933911718	0.718
glucosidase inhibitor	10 uM	L1000	0.002947791220511648	3	-0.03640101130655335	0.82
glucosidase inhibitor	All	L1000	0.002047767223038409	18	0.03199734493623635	0.079
glutamate receptor agonist	0.04 uM	Cell Painting	0.00223457521554019	4	-0.03952809846765237	0.991
glutamate receptor agonist	0.12 uM	Cell Painting	0.0032729347277570932	4	-0.00924319022719056	0.807
glutamate receptor agonist	0.37 uM	Cell Painting	0.0026959191380557376	4	-0.021774293303897907	0.92
glutamate receptor agonist	1.11 uM	Cell Painting	0.003804606901720584	4	0.0015532530874868798	0.59
glutamate receptor agonist	3.33 uM	Cell Painting	0.0025900020318811155	4	-0.018242051237622306	0.905
glutamate receptor agonist	10 uM	Cell Painting	0.003943767786796216	4	0.019497157849451763	0.426
glutamate receptor agonist	All	Cell Painting	0.0026160085590195377	24	-0.0026370991302056704	1
glutamate receptor agonist	0.04 uM	L1000	0.003907838919469005	4	0.017566385278851848	0.54
glutamate receptor agonist	0.12 uM	L1000	0.0027717980682469808	4	-0.012455586901941136	0.787
glutamate receptor agonist	0.37 uM	L1000	0.006268942900764305	4	0.10633892431437808	0.046
glutamate receptor agonist	1.11 uM	L1000	0.004806324386555978	4	0.0979662808577324	0.052
glutamate receptor agonist	3.33 uM	L1000	0.0025614130434455456	4	-0.05376709945985942	0.948
glutamate receptor agonist	10 uM	L1000	0.00393287686053345	4	0.03273919779074916	0.406
glutamate receptor agonist	All	L1000	0.0027409805944376433	24	0.04019252082323042	0.001
glutamate receptor antagonist	0.04 uM	Cell Painting	0.006522420567383542	5	0.011282716042554295	0.407
glutamate receptor antagonist	0.12 uM	Cell Painting	0.009512922683226009	5	0.01849846297765298	0.291
glutamate receptor antagonist	0.37 uM	Cell Painting	0.007779093374345066	5	0.0032588628561193485	0.585
glutamate receptor antagonist	1.11 uM	Cell Painting	0.006973711975826208	5	0.021435302907926508	0.196
glutamate receptor antagonist	3.33 uM	Cell Painting	0.0077237444316320975	5	-0.008956854984722463	0.82
glutamate receptor antagonist	10 uM	Cell Painting	0.00351060523594095	5	-0.0033991088147573246	0.815
glutamate receptor antagonist	All	Cell Painting	0.0043150428273098975	30	-0.0026169484937338477	1
glutamate receptor antagonist	0.04 uM	L1000	0.0043656606623363355	5	0.05008712791722887	0.239
glutamate receptor antagonist	0.12 uM	L1000	0.004743312649749717	5	0.036803974245068594	0.349
glutamate receptor antagonist	0.37 uM	L1000	0.0038394986557912705	5	0.03499691167118554	0.375
glutamate receptor antagonist	1.11 uM	L1000	0.0038806647490618436	5	-0.0053852145967902	0.79
glutamate receptor antagonist	3.33 uM	L1000	0.004757448491321957	5	0.005714707842068932	0.665
glutamate receptor antagonist	10 uM	L1000	0.004201605120501819	5	-0.009349108909767931	0.849
glutamate receptor antagonist	All	L1000	0.0033928849708239534	30	0.012755025477595102	0.995
glutamate receptor modulator	0.04 uM	Cell Painting	0.002115092618891713	3	-0.007278163607475038	0.687
glutamate receptor modulator	0.12 uM	Cell Painting	0.0018080278307636842	3	-0.031378555565353836	0.923
glutamate receptor modulator	0.37 uM	Cell Painting	0.0017613299003172642	3	-0.030184466078948518	0.902
glutamate receptor modulator	1.11 uM	Cell Painting	0.002097585150059205	3	-0.023641325908847658	0.856
glutamate receptor modulator	3.33 uM	Cell Painting	0.0024958768381167194	3	-0.04610520748742154	0.97
glutamate receptor modulator	10 uM	Cell Painting	0.003952042407738306	3	0.03832803307604347	0.277
glutamate receptor modulator	All	Cell Painting	0.0016149910157420915	18	-0.008700711726095907	1
glutamate receptor modulator	0.04 uM	L1000	0.00218467213561648	3	-0.04301517695517075	0.806
glutamate receptor modulator	0.12 uM	L1000	0.002549882283039583	3	1.1253131664400186e-5	0.57
glutamate receptor modulator	0.37 uM	L1000	0.010469071767658987	3	0.10833752187274708	0.089
glutamate receptor modulator	1.11 uM	L1000	0.0024511977823432705	3	0.007173608451731744	0.551
glutamate receptor modulator	3.33 uM	L1000	0.002019037188361263	3	-0.02306577059357997	0.732
glutamate receptor modulator	10 uM	L1000	0.003908212979793419	3	-0.00493893000769635	0.649
glutamate receptor modulator	All	L1000	0.001877806241294985	18	0.029242363268038002	0.146
gonadotropin releasing factor hormone receptor agonist	All	Cell Painting	8.685678178182191e-4	12	-0.009428170189853997	1
gonadotropin releasing factor hormone receptor agonist	All	L1000	0.00229045163089903	12	0.0824315372188372	0
growth hormone secretagogue receptor agonist	All	Cell Painting	0.0010895227837488838	12	0.01929855757262358	0.004
growth hormone secretagogue receptor agonist	All	L1000	8.297958128195742e-4	12	0.011286520933308637	0.918
hcv inhibitor	0.04 uM	Cell Painting	0.011188030626793962	7	0.004548277673074514	0.583
hcv inhibitor	0.12 uM	Cell Painting	0.008202346153801289	7	0.006637583574801544	0.53
hcv inhibitor	0.37 uM	Cell Painting	0.009566444090440473	7	0.017852313787080444	0.177
hcv inhibitor	1.11 uM	Cell Painting	0.014794499994869823	7	-0.013347124837080674	0.958
hcv inhibitor	3.33 uM	Cell Painting	0.017236888528515612	7	0.02748984934117188	0.057
hcv inhibitor	10 uM	Cell Painting	0.009028586341546583	7	0.05479664673898017	0.03
hcv inhibitor	All	Cell Painting	0.007820125660935744	42	0.002499357853827912	0.997
hcv inhibitor	0.04 uM	L1000	0.006630135975665198	7	0.04830205826337853	0.212
hcv inhibitor	0.12 uM	L1000	0.01031794966767582	7	0.08584312345252189	0.03
hcv inhibitor	0.37 uM	L1000	0.005387547351976944	7	0.02960555445489942	0.461
hcv inhibitor	1.11 uM	L1000	0.005433509975015413	7	0.02144437815471815	0.538
hcv inhibitor	3.33 uM	L1000	0.006881343129176829	7	-0.016845951143181333	0.933
hcv inhibitor	10 uM	L1000	0.013296651291124565	7	0.11027916645235641	0.009
hcv inhibitor	All	L1000	0.005472829958439129	42	0.019415241465298407	0.833
hdac inhibitor	0.04 uM	Cell Painting	0.023689242423677738	13	0.011561508952758679	0.251
hdac inhibitor	0.12 uM	Cell Painting	0.05891070718770283	13	0.04439865079986818	0
hdac inhibitor	0.37 uM	Cell Painting	0.13136421119308564	13	0.04522495137420972	0
hdac inhibitor	1.11 uM	Cell Painting	0.12480139657516774	13	0.04205311389866659	0
hdac inhibitor	3.33 uM	Cell Painting	0.11646627267218854	13	0.07193794099318841	0
hdac inhibitor	10 uM	Cell Painting	0.15503957904981558	13	0.07651824844125704	0.001
hdac inhibitor	All	Cell Painting	0.08469516900307823	78	0.036316276448232473	0
hdac inhibitor	0.04 uM	L1000	0.03190893609889862	13	0.041945695794801355	0.148
hdac inhibitor	0.12 uM	L1000	0.06651412972932519	13	0.07554743514798468	0.009
hdac inhibitor	0.37 uM	L1000	0.19502407430317822	13	0.12410780163819034	0
hdac inhibitor	1.11 uM	L1000	0.342383475022025	13	0.20153709857028973	0
hdac inhibitor	3.33 uM	L1000	0.4229181162925635	13	0.23618797156179916	0
hdac inhibitor	10 uM	L1000	0.6467989994022058	13	0.4820752555659501	0
hdac inhibitor	All	L1000	0.23901202706513164	78	0.10387375718602895	0
histamine receptor agonist	All	Cell Painting	0.001435483629243621	12	0.014484230987889625	0.026
histamine receptor agonist	All	L1000	0.0011659056463354791	12	0.08682494431404283	0
histamine receptor antagonist	0.04 uM	Cell Painting	0.023551707050111677	24	0.004609950831646434	0.727
histamine receptor antagonist	0.12 uM	Cell Painting	0.02368333562016713	24	0.007805857062870054	0.446
histamine receptor antagonist	0.37 uM	Cell Painting	0.025082131026468585	24	0.007205776210441034	0.395
histamine receptor antagonist	1.11 uM	Cell Painting	0.021837938073766848	24	0.004465699060325722	0.692
histamine receptor antagonist	3.33 uM	Cell Painting	0.02424829278955824	24	0.005990784191788863	0.566
