target	dose	assay	avg_precision	no_of_compounds_per_target	median_correlation
AKT1|GSK3B|PRKCA|PRKCB|PRKCD|PRKCG	10 uM	L1000	0.012447265115457257	8	0.0928202294106821
AKT1|GSK3B|PRKCA|PRKCB|PRKCD|PRKCG	All	Cell Painting	0.012326745795042872	48	0.047362163168288327
AKT1|GSK3B|PRKCA|PRKCB|PRKCD|PRKCG	All	L1000	0.006297382680724364	48	0.03586408787008863
ALAD	0.04 uM	Cell Painting	NA	1	NA
ALAD	0.04 uM	L1000	NA	1	NA
ALAD	0.12 uM	Cell Painting	NA	1	NA
ALAD	0.12 uM	L1000	NA	1	NA
ALAD	0.37 uM	Cell Painting	NA	1	NA
ALAD	0.37 uM	L1000	NA	1	NA
ALAD	1.11 uM	Cell Painting	NA	1	NA
ALAD	1.11 uM	L1000	NA	1	NA
ALAD	3.33 uM	Cell Painting	NA	1	NA
ALAD	3.33 uM	L1000	NA	1	NA
ALAD	10 uM	Cell Painting	NA	1	NA
ALAD	10 uM	L1000	NA	1	NA
ALAD	All	Cell Painting	NA	6	0.2650598932125189
ALAD	All	L1000	NA	6	0.13273653250863354
ALK	0.04 uM	Cell Painting	0.002358812512626745	3	0.006649767814332792
ALK	0.04 uM	L1000	0.0034509019943833596	3	0.0623671511082742
ALK	0.12 uM	Cell Painting	0.003782173918942755	3	0.022172913022602565
ALK	0.12 uM	L1000	0.006095905289453677	3	-0.020494667018827566
ALK	0.37 uM	Cell Painting	0.0032967249252086285	3	-0.050049101637081206
ALK	0.37 uM	L1000	0.023836336336336333	3	0.09783219188446131
ALK	1.11 uM	Cell Painting	0.01680440771349862	3	0.02212142824990115
ALK	1.11 uM	L1000	0.020510835913312694	3	0.13171619186362218
ALK	3.33 uM	Cell Painting	0.01581395348837209	3	0.10646183680339674
ALK	3.33 uM	L1000	0.06409489633173844	3	-0.0027806793534416773
ALK	10 uM	Cell Painting	0.009209709942608965	3	0.1249325894935218
ALK	10 uM	L1000	0.021545584045584047	3	0.07094741076511718
ALK	All	Cell Painting	0.0033164765476054138	18	0.046196303759705765
ALK	All	L1000	0.005158858923157891	18	0.10366999818021341
ALK|EGFR	0.04 uM	Cell Painting	0.012985555673397296	15	0.03434240142580593
ALK|EGFR	0.04 uM	L1000	0.01571728692418317	15	0.027936441649822223
ALK|EGFR	0.12 uM	Cell Painting	0.019623917539412755	15	0.022984524723870147
ALK|EGFR	0.12 uM	L1000	0.030380824992207567	15	0.10068802251109452
ALK|EGFR	0.37 uM	Cell Painting	0.03777617084469407	15	0.06615866830750398
ALK|EGFR	0.37 uM	L1000	0.028038380563688417	15	0.06027083646229461
ALK|EGFR	1.11 uM	Cell Painting	0.11660328945755469	15	0.09590800090666574
ALK|EGFR	1.11 uM	L1000	0.03186292413391308	15	0.10047746752715787
ALK|EGFR	3.33 uM	Cell Painting	0.09009230033931859	15	0.12358297753634162
ALK|EGFR	3.33 uM	L1000	0.06708385913659934	15	0.14847040411265405
ALK|EGFR	10 uM	Cell Painting	0.08112265208182405	15	0.10848506542136614
ALK|EGFR	10 uM	L1000	0.07032837032593778	15	0.16239176125309107
ALK|EGFR	All	Cell Painting	0.02669254002816127	90	0.0634452517453287
ALK|EGFR	All	L1000	0.026951074319367753	90	0.08785510290812128
ALK|MET	0.04 uM	Cell Painting	0.012330375180971367	11	0.006649767814332792
ALK|MET	0.04 uM	L1000	0.014728758558137057	11	0.02827301603895934
ALK|MET	0.12 uM	Cell Painting	0.012598502116065386	11	0.007899203670044493
ALK|MET	0.12 uM	L1000	0.011684677407272526	11	0.02971475463713522
ALK|MET	0.37 uM	Cell Painting	0.011227589856456537	11	0.01031804941756819
ALK|MET	0.37 uM	L1000	0.01042808754622611	11	-0.0011597803840571242
ALK|MET	1.11 uM	Cell Painting	0.00966105849188531	11	0.01304008761796874
ALK|MET	1.11 uM	L1000	0.016450813035767342	11	0.02564908183568902
ALK|MET	3.33 uM	Cell Painting	0.012354654699406702	11	0.01680327060269601
ALK|MET	3.33 uM	L1000	0.014796942478938648	11	-0.008547607497489654
ALK|MET	10 uM	Cell Painting	0.015465636621192616	11	0.05841738432591161
ALK|MET	10 uM	L1000	0.012974831097864991	11	0.046594529958541006
ALK|MET	All	Cell Painting	0.009947844124452791	66	0.011888956889132853
ALK|MET	All	L1000	0.009631484211165412	66	0.019236004629290333
ALOX5	0.04 uM	Cell Painting	0.006931714414097549	8	0.003678995785895704
ALOX5	0.04 uM	L1000	0.01492941867973244	8	0.022644216463370587
ALOX5	0.12 uM	Cell Painting	0.007198567886856026	8	-0.006812191351297634
ALOX5	0.12 uM	L1000	0.007790442395336832	8	0.03971178866190167
ALOX5	0.37 uM	Cell Painting	0.007499219981607381	8	-0.010369867714213488
ALOX5	0.37 uM	L1000	0.0073190228042835466	8	0.027668353659758935
ALOX5	1.11 uM	Cell Painting	0.005450874979524187	8	-0.012731843339175795
ALOX5	1.11 uM	L1000	0.013729939938936505	8	0.002051690053082593
ALOX5	3.33 uM	Cell Painting	0.00915517479311725	8	0.005515808047172852
ALOX5	3.33 uM	L1000	0.014142650696602876	8	0.01412470619212823
ALOX5	10 uM	Cell Painting	0.009324454378792275	8	-8.693186359565317e-4
ALOX5	10 uM	L1000	0.010049450731111851	8	0.03598071418790399
ALOX5	All	Cell Painting	0.005944998792178123	48	0.0022959658698135377
ALOX5	All	L1000	0.008153100451628063	48	0.034511614684822584
ALOX5|CHUK|PLA2G2E|PTGS1|PTGS2	0.04 uM	Cell Painting	0.03957904497245233	35	0.006845789875976881
ALOX5|CHUK|PLA2G2E|PTGS1|PTGS2	0.04 uM	L1000	0.03152951635155726	35	0.022934460322676768
ALOX5|CHUK|PLA2G2E|PTGS1|PTGS2	0.12 uM	Cell Painting	0.0341008062483841	35	0.007010794444642646
ALOX5|CHUK|PLA2G2E|PTGS1|PTGS2	0.12 uM	L1000	0.037490438434583974	35	0.024253479304524903
ALOX5|CHUK|PLA2G2E|PTGS1|PTGS2	0.37 uM	Cell Painting	0.03011771678982415	35	0.0037175669748284183
ALOX5|CHUK|PLA2G2E|PTGS1|PTGS2	0.37 uM	L1000	0.04828719535662246	35	0.031378244428711136
ALOX5|CHUK|PLA2G2E|PTGS1|PTGS2	1.11 uM	Cell Painting	0.03789108306994564	35	0.0014359988472748266
ALOX5|CHUK|PLA2G2E|PTGS1|PTGS2	1.11 uM	L1000	0.037208463303171714	35	0.02578489862847182
ALOX5|CHUK|PLA2G2E|PTGS1|PTGS2	3.33 uM	Cell Painting	0.037086873078130085	35	0.004612478155616197
ALOX5|CHUK|PLA2G2E|PTGS1|PTGS2	3.33 uM	L1000	0.035847075830694373	35	0.028605947791787024
ALOX5|CHUK|PLA2G2E|PTGS1|PTGS2	10 uM	Cell Painting	0.043458051146447324	35	0.004958623637092804
ALOX5|CHUK|PLA2G2E|PTGS1|PTGS2	10 uM	L1000	0.029376571413975646	35	0.030556927944126077
ALOX5|CHUK|PLA2G2E|PTGS1|PTGS2	All	Cell Painting	0.03416846490127143	210	0.005192329209896452
ALOX5|CHUK|PLA2G2E|PTGS1|PTGS2	All	L1000	0.03410799303090614	210	0.028313702066701373
ALOX5|CNR1|KCNQ2|KCNQ3|PTGS1|PTGS2	0.04 uM	Cell Painting	0.036197853681432954	41	0.005666211333204025
ALOX5|CNR1|KCNQ2|KCNQ3|PTGS1|PTGS2	0.04 uM	L1000	0.04279137561942337	41	0.01730478405821499
ALOX5|CNR1|KCNQ2|KCNQ3|PTGS1|PTGS2	0.12 uM	Cell Painting	0.04090281492917515	41	0.0073836943665787046
ALOX5|CNR1|KCNQ2|KCNQ3|PTGS1|PTGS2	0.12 uM	L1000	0.051852551996125665	41	0.031193991135913007
ALOX5|CNR1|KCNQ2|KCNQ3|PTGS1|PTGS2	0.37 uM	Cell Painting	0.0459230090889414	41	0.004494847932492867
ALOX5|CNR1|KCNQ2|KCNQ3|PTGS1|PTGS2	0.37 uM	L1000	0.047705514179208215	41	0.031020312820685406
ALOX5|CNR1|KCNQ2|KCNQ3|PTGS1|PTGS2	1.11 uM	Cell Painting	0.038160027923238596	41	0.003251297885125005
ALOX5|CNR1|KCNQ2|KCNQ3|PTGS1|PTGS2	1.11 uM	L1000	0.047645902395687605	41	0.024851820710512434
ALOX5|CNR1|KCNQ2|KCNQ3|PTGS1|PTGS2	3.33 uM	Cell Painting	0.03739865108411866	41	0.004506777744714797
ALOX5|CNR1|KCNQ2|KCNQ3|PTGS1|PTGS2	3.33 uM	L1000	0.047014466896874996	41	0.027154674064775654
ALOX5|CNR1|KCNQ2|KCNQ3|PTGS1|PTGS2	10 uM	Cell Painting	0.04277491354874115	41	0.010003571607531153
ALOX5|CNR1|KCNQ2|KCNQ3|PTGS1|PTGS2	10 uM	L1000	0.05797783753145513	41	0.03052575623430736
ALOX5|CNR1|KCNQ2|KCNQ3|PTGS1|PTGS2	All	Cell Painting	0.03867798638906622	246	0.004904939468076247
ALOX5|CNR1|KCNQ2|KCNQ3|PTGS1|PTGS2	All	L1000	0.04182914806413781	246	0.027940006548439544
ALOX5|PPARG|PTGS1|PTGS2	0.04 uM	Cell Painting	0.05644821653527128	43	0.006313217085963101
ALOX5|PPARG|PTGS1|PTGS2	0.04 uM	L1000	0.05297604610977631	43	0.024585028182098595
ALOX5|PPARG|PTGS1|PTGS2	0.12 uM	Cell Painting	0.05657296532539666	43	0.005219649045278613
ALOX5|PPARG|PTGS1|PTGS2	0.12 uM	L1000	0.05928320611992252	43	0.026795829934842648
ALOX5|PPARG|PTGS1|PTGS2	0.37 uM	Cell Painting	0.08670956887986109	43	0.003775412418910246
ALOX5|PPARG|PTGS1|PTGS2	0.37 uM	L1000	0.05375597509600497	43	0.03522338651406649
ALOX5|PPARG|PTGS1|PTGS2	1.11 uM	Cell Painting	0.08998873776462404	43	0.003599535314025168
ALOX5|PPARG|PTGS1|PTGS2	1.11 uM	L1000	0.056141488919355734	43	0.02538515329371168
ALOX5|PPARG|PTGS1|PTGS2	3.33 uM	Cell Painting	0.05459186960133053	43	0.006573711002164724
ALOX5|PPARG|PTGS1|PTGS2	3.33 uM	L1000	0.05925332984246667	43	0.024278278461706607
ALOX5|PPARG|PTGS1|PTGS2	10 uM	Cell Painting	0.0395678496222442	43	0.011770732981797764
ALOX5|PPARG|PTGS1|PTGS2	10 uM	L1000	0.056688079228210606	43	0.03195036824753492
ALOX5|PPARG|PTGS1|PTGS2	All	Cell Painting	0.05525588370721184	258	0.005332699579490232
ALOX5|PPARG|PTGS1|PTGS2	All	L1000	0.0523058767803922	258	0.028192452019378544
ALOX5|PTGS1	0.04 uM	Cell Painting	0.03148358925280349	28	0.007397563490326123
ALOX5|PTGS1	0.04 uM	L1000	0.029328088142789376	28	0.027134342837487013
ALOX5|PTGS1	0.12 uM	Cell Painting	0.02498585489165962	28	0.006797448693750582
ALOX5|PTGS1	0.12 uM	L1000	0.03184759235581046	28	0.029037920884517968
ALOX5|PTGS1	0.37 uM	Cell Painting	0.025161703259196172	28	0.003916548887876705
ALOX5|PTGS1	0.37 uM	L1000	0.04374714362085565	28	0.03212179940546967
ALOX5|PTGS1	1.11 uM	Cell Painting	0.032942910310592	28	0.002581684866038103
ALOX5|PTGS1	1.11 uM	L1000	0.029363989787791762	28	0.020226447753136527
ALOX5|PTGS1	3.33 uM	Cell Painting	0.044047823608959015	28	0.004506777744714797
ALOX5|PTGS1	3.33 uM	L1000	0.03847452084828174	28	0.02726153656408143
ALOX5|PTGS1	10 uM	Cell Painting	0.028955545449482565	28	0.002347849238609418
ALOX5|PTGS1	10 uM	L1000	0.04316870711168272	28	0.03342129190681391
ALOX5|PTGS1	All	Cell Painting	0.02757075549916123	168	0.006101892591354685
ALOX5|PTGS1	All	L1000	0.027687824677709257	168	0.029993326610509116
ALOX5|PTGS1|PTGS2	0.04 uM	Cell Painting	0.03518809520512022	34	0.007183686279137609
ALOX5|PTGS1|PTGS2	0.04 uM	L1000	0.03273441643866842	34	0.022921798114473174
ALOX5|PTGS1|PTGS2	0.12 uM	Cell Painting	0.03368838511259209	34	0.006282759278496265
ALOX5|PTGS1|PTGS2	0.12 uM	L1000	0.0383648996344436	34	0.025315890438133506
ALOX5|PTGS1|PTGS2	0.37 uM	Cell Painting	0.03340270527224791	34	0.0029900293343340053
ALOX5|PTGS1|PTGS2	0.37 uM	L1000	0.03931697553172386	34	0.031378244428711136
ALOX5|PTGS1|PTGS2	1.11 uM	Cell Painting	0.033490609244402815	34	0.001053945200362172
ALOX5|PTGS1|PTGS2	1.11 uM	L1000	0.0386199695372103	34	0.023000505251331085
ALOX5|PTGS1|PTGS2	3.33 uM	Cell Painting	0.04440745203330584	34	0.003409936108788127
ALOX5|PTGS1|PTGS2	3.33 uM	L1000	0.037203473866667884	34	0.028710726220958802
ALOX5|PTGS1|PTGS2	10 uM	Cell Painting	0.03991575415738328	34	0.004074364456215695
ALOX5|PTGS1|PTGS2	10 uM	L1000	0.0500212283740465	34	0.029638109413089506
ALOX5|PTGS1|PTGS2	All	Cell Painting	0.03133028340401827	204	0.004629558700171982
ALOX5|PTGS1|PTGS2	All	L1000	0.03569756327441917	204	0.028151702573024986
ALPL	0.04 uM	Cell Painting	NA	1	NA
ALPL	0.04 uM	L1000	NA	1	NA
ALPL	0.12 uM	Cell Painting	NA	1	NA
ALPL	0.12 uM	L1000	NA	1	NA
ALPL	0.37 uM	Cell Painting	NA	1	NA
ALPL	0.37 uM	L1000	NA	1	NA
ALPL	1.11 uM	Cell Painting	NA	1	NA
ALPL	1.11 uM	L1000	NA	1	NA
ALPL	3.33 uM	Cell Painting	NA	1	NA
ALPL	3.33 uM	L1000	NA	1	NA
ALPL	10 uM	Cell Painting	NA	1	NA
ALPL	10 uM	L1000	NA	1	NA
ALPL	All	Cell Painting	NA	6	0.39399533650069474
ALPL	All	L1000	NA	6	0.12413797066685844
AMY2A|MGAM	0.04 uM	Cell Painting	0.0034030915842691604	3	0.025710809098836145
AMY2A|MGAM	0.04 uM	L1000	0.0038128890888247157	3	0.07088006172508382
AMY2A|MGAM	0.12 uM	Cell Painting	0.00834957764782326	3	0.022107581689671887
AMY2A|MGAM	0.12 uM	L1000	0.003028139215064001	3	0.02398300804385607
AMY2A|MGAM	0.37 uM	Cell Painting	0.0020371745009801763	3	-0.015682354489457904
AMY2A|MGAM	0.37 uM	L1000	0.0020523807211756326	3	0.02546952556127463
AMY2A|MGAM	1.11 uM	Cell Painting	0.004165414538048015	3	-0.008011609573091952
AMY2A|MGAM	1.11 uM	L1000	0.010213097713097714	3	0.014461975657872017
AMY2A|MGAM	3.33 uM	Cell Painting	0.0045937509231814555	3	-0.014969403989408362
AMY2A|MGAM	3.33 uM	L1000	0.002284732884019881	3	-0.021185250933911718
AMY2A|MGAM	10 uM	Cell Painting	0.0034111956894099064	3	0.005791810771330804
AMY2A|MGAM	10 uM	L1000	0.003611357332799588	3	-0.03640101130655335
AMY2A|MGAM	All	Cell Painting	0.0021393289762685046	18	0.017840440564687317
AMY2A|MGAM	All	L1000	0.0018770822856003923	18	0.05498076975804906
ANO1|CACNA1C|CACNA1D|CACNA1F|CACNA1G|CACNA1H|CACNA1I|CACNA1S|CACNB1|CACNB2|CACNB3|CACNB4|CATSPER1|CATSPER2|CATSPER3|CATSPER4	0.04 uM	Cell Painting	0.018904900491451375	17	0.0021079497645930794
ANO1|CACNA1C|CACNA1D|CACNA1F|CACNA1G|CACNA1H|CACNA1I|CACNA1S|CACNB1|CACNB2|CACNB3|CACNB4|CATSPER1|CATSPER2|CATSPER3|CATSPER4	0.04 uM	L1000	0.03422032327015798	17	0.05164437485282771
ANO1|CACNA1C|CACNA1D|CACNA1F|CACNA1G|CACNA1H|CACNA1I|CACNA1S|CACNB1|CACNB2|CACNB3|CACNB4|CATSPER1|CATSPER2|CATSPER3|CATSPER4	0.12 uM	Cell Painting	0.01786152477765996	17	0.010119796814046655
ANO1|CACNA1C|CACNA1D|CACNA1F|CACNA1G|CACNA1H|CACNA1I|CACNA1S|CACNB1|CACNB2|CACNB3|CACNB4|CATSPER1|CATSPER2|CATSPER3|CATSPER4	0.12 uM	L1000	0.041289824908309354	17	0.010987166872140096
ANO1|CACNA1C|CACNA1D|CACNA1F|CACNA1G|CACNA1H|CACNA1I|CACNA1S|CACNB1|CACNB2|CACNB3|CACNB4|CATSPER1|CATSPER2|CATSPER3|CATSPER4	0.37 uM	Cell Painting	0.014394759388597722	17	0.005097286487881939
ANO1|CACNA1C|CACNA1D|CACNA1F|CACNA1G|CACNA1H|CACNA1I|CACNA1S|CACNB1|CACNB2|CACNB3|CACNB4|CATSPER1|CATSPER2|CATSPER3|CATSPER4	0.37 uM	L1000	0.030793256041552784	17	0.05074804933244367
ANO1|CACNA1C|CACNA1D|CACNA1F|CACNA1G|CACNA1H|CACNA1I|CACNA1S|CACNB1|CACNB2|CACNB3|CACNB4|CATSPER1|CATSPER2|CATSPER3|CATSPER4	1.11 uM	Cell Painting	0.025739563527948553	17	-0.0017712491938876654
ANO1|CACNA1C|CACNA1D|CACNA1F|CACNA1G|CACNA1H|CACNA1I|CACNA1S|CACNB1|CACNB2|CACNB3|CACNB4|CATSPER1|CATSPER2|CATSPER3|CATSPER4	1.11 uM	L1000	0.032474436250561574	17	0.04593900455505015
ANO1|CACNA1C|CACNA1D|CACNA1F|CACNA1G|CACNA1H|CACNA1I|CACNA1S|CACNB1|CACNB2|CACNB3|CACNB4|CATSPER1|CATSPER2|CATSPER3|CATSPER4	3.33 uM	Cell Painting	0.04133519731896236	17	0.016269657426216676
ANO1|CACNA1C|CACNA1D|CACNA1F|CACNA1G|CACNA1H|CACNA1I|CACNA1S|CACNB1|CACNB2|CACNB3|CACNB4|CATSPER1|CATSPER2|CATSPER3|CATSPER4	3.33 uM	L1000	0.036757741891083245	17	0.024778292080297457
ANO1|CACNA1C|CACNA1D|CACNA1F|CACNA1G|CACNA1H|CACNA1I|CACNA1S|CACNB1|CACNB2|CACNB3|CACNB4|CATSPER1|CATSPER2|CATSPER3|CATSPER4	10 uM	Cell Painting	0.06522778498019251	17	0.03310456745112638
ANO1|CACNA1C|CACNA1D|CACNA1F|CACNA1G|CACNA1H|CACNA1I|CACNA1S|CACNB1|CACNB2|CACNB3|CACNB4|CATSPER1|CATSPER2|CATSPER3|CATSPER4	10 uM	L1000	0.05463964873945261	17	0.05447005339688049
ANO1|CACNA1C|CACNA1D|CACNA1F|CACNA1G|CACNA1H|CACNA1I|CACNA1S|CACNB1|CACNB2|CACNB3|CACNB4|CATSPER1|CATSPER2|CATSPER3|CATSPER4	All	Cell Painting	0.021388299287324573	102	0.008391887909723006
ANO1|CACNA1C|CACNA1D|CACNA1F|CACNA1G|CACNA1H|CACNA1I|CACNA1S|CACNB1|CACNB2|CACNB3|CACNB4|CATSPER1|CATSPER2|CATSPER3|CATSPER4	All	L1000	0.026271216077119432	102	0.03825939442502455
ANO1|HTR2B|SLC6A4	0.04 uM	Cell Painting	0.032951568623285785	35	0.001549382948838124
ANO1|HTR2B|SLC6A4	0.04 uM	L1000	0.03918545393042069	35	0.036127318945041044
ANO1|HTR2B|SLC6A4	0.12 uM	Cell Painting	0.033324898315275006	35	6.881975088403584e-4
ANO1|HTR2B|SLC6A4	0.12 uM	L1000	0.03585109123481129	35	0.022671346129646226
ANO1|HTR2B|SLC6A4	0.37 uM	Cell Painting	0.037839799317549896	35	0.004526860550408914
ANO1|HTR2B|SLC6A4	0.37 uM	L1000	0.03903511205964141	35	0.035754356038354966
ANO1|HTR2B|SLC6A4	1.11 uM	Cell Painting	0.033848159312362944	35	0.0036558994466543166
ANO1|HTR2B|SLC6A4	1.11 uM	L1000	0.04545376777507292	35	0.027225955407358515
ANO1|HTR2B|SLC6A4	3.33 uM	Cell Painting	0.05853573362666077	35	0.018069730374370513
ANO1|HTR2B|SLC6A4	3.33 uM	L1000	0.05136996869354409	35	0.02249908815055654
ANO1|HTR2B|SLC6A4	10 uM	Cell Painting	0.12121461244580482	35	0.04433797825189578
ANO1|HTR2B|SLC6A4	10 uM	L1000	0.11685430734298517	35	0.042309599755716784
ANO1|HTR2B|SLC6A4	All	Cell Painting	0.03739753521650058	210	0.006792241434726263
ANO1|HTR2B|SLC6A4	All	L1000	0.038955781284997694	210	0.027755898041159313
ANXA1|NOS2|NR3C1|NR3C2	0.04 uM	Cell Painting	0.43260948689546236	23	0.03108374202363426
ANXA1|NOS2|NR3C1|NR3C2	0.04 uM	L1000	0.45211724238751827	23	0.04350724984468503
ANXA1|NOS2|NR3C1|NR3C2	0.12 uM	Cell Painting	0.504246016289445	23	0.04579473836480043
ANXA1|NOS2|NR3C1|NR3C2	0.12 uM	L1000	0.5521240773626629	23	0.08723562080452749
ANXA1|NOS2|NR3C1|NR3C2	0.37 uM	Cell Painting	0.419310307978891	23	0.046980098209437236
ANXA1|NOS2|NR3C1|NR3C2	0.37 uM	L1000	0.6026724913931346	23	0.08816911154372646
ANXA1|NOS2|NR3C1|NR3C2	1.11 uM	Cell Painting	0.40577116526129986	23	0.04688778055342229
ANXA1|NOS2|NR3C1|NR3C2	1.11 uM	L1000	0.5765508984271371	23	0.0760195314627109
ANXA1|NOS2|NR3C1|NR3C2	3.33 uM	Cell Painting	0.41129199564185165	23	0.06448087252498094
ANXA1|NOS2|NR3C1|NR3C2	3.33 uM	L1000	0.4904819608238283	23	0.0988772679759931
ANXA1|NOS2|NR3C1|NR3C2	10 uM	Cell Painting	0.21384098045340144	23	0.09888549601635015
ANXA1|NOS2|NR3C1|NR3C2	10 uM	L1000	0.47190740756117155	23	0.1150151808512348
ANXA1|NOS2|NR3C1|NR3C2	All	Cell Painting	0.3555194397318572	138	0.05386666416385614
ANXA1|NOS2|NR3C1|NR3C2	All	L1000	0.49702568716767576	138	0.08553066421560948
AOC1|ASIC1|ASIC2|ASIC3|PKD2|PKD2L1|PLAU|SCNN1A|SCNN1B|SCNN1D|SCNN1G|SLC9A1|TRPC7|TRPV2	0.04 uM	Cell Painting	0.007612802719800162	4	0.028903585922497668
AOC1|ASIC1|ASIC2|ASIC3|PKD2|PKD2L1|PLAU|SCNN1A|SCNN1B|SCNN1D|SCNN1G|SLC9A1|TRPC7|TRPV2	0.04 uM	L1000	0.00324445622673725	4	-0.023723374257698337
AOC1|ASIC1|ASIC2|ASIC3|PKD2|PKD2L1|PLAU|SCNN1A|SCNN1B|SCNN1D|SCNN1G|SLC9A1|TRPC7|TRPV2	0.12 uM	Cell Painting	0.0044206815838886086	4	0.04253151067664482
AOC1|ASIC1|ASIC2|ASIC3|PKD2|PKD2L1|PLAU|SCNN1A|SCNN1B|SCNN1D|SCNN1G|SLC9A1|TRPC7|TRPV2	0.12 uM	L1000	0.02276222929817701	4	0.03902176181720881
AOC1|ASIC1|ASIC2|ASIC3|PKD2|PKD2L1|PLAU|SCNN1A|SCNN1B|SCNN1D|SCNN1G|SLC9A1|TRPC7|TRPV2	0.37 uM	Cell Painting	0.003000561046906794	4	-0.016080332481889458
AOC1|ASIC1|ASIC2|ASIC3|PKD2|PKD2L1|PLAU|SCNN1A|SCNN1B|SCNN1D|SCNN1G|SLC9A1|TRPC7|TRPV2	0.37 uM	L1000	0.0030008319196230364	4	-0.07299293544346722
AOC1|ASIC1|ASIC2|ASIC3|PKD2|PKD2L1|PLAU|SCNN1A|SCNN1B|SCNN1D|SCNN1G|SLC9A1|TRPC7|TRPV2	1.11 uM	Cell Painting	0.007819246735356207	4	0.0014075538779437732
AOC1|ASIC1|ASIC2|ASIC3|PKD2|PKD2L1|PLAU|SCNN1A|SCNN1B|SCNN1D|SCNN1G|SLC9A1|TRPC7|TRPV2	1.11 uM	L1000	0.040917303112425064	4	0.04377321633166747
AOC1|ASIC1|ASIC2|ASIC3|PKD2|PKD2L1|PLAU|SCNN1A|SCNN1B|SCNN1D|SCNN1G|SLC9A1|TRPC7|TRPV2	3.33 uM	Cell Painting	0.0042008393162217585	4	0.04890724333531994
AOC1|ASIC1|ASIC2|ASIC3|PKD2|PKD2L1|PLAU|SCNN1A|SCNN1B|SCNN1D|SCNN1G|SLC9A1|TRPC7|TRPV2	3.33 uM	L1000	0.0036614854363895147	4	-0.04535132848951593
AOC1|ASIC1|ASIC2|ASIC3|PKD2|PKD2L1|PLAU|SCNN1A|SCNN1B|SCNN1D|SCNN1G|SLC9A1|TRPC7|TRPV2	10 uM	Cell Painting	0.00642316879267942	4	0.01997212274264948
AOC1|ASIC1|ASIC2|ASIC3|PKD2|PKD2L1|PLAU|SCNN1A|SCNN1B|SCNN1D|SCNN1G|SLC9A1|TRPC7|TRPV2	10 uM	L1000	0.058172755378888254	4	0.027688281849352132
AOC1|ASIC1|ASIC2|ASIC3|PKD2|PKD2L1|PLAU|SCNN1A|SCNN1B|SCNN1D|SCNN1G|SLC9A1|TRPC7|TRPV2	All	Cell Painting	0.0032936191440593476	24	0.02906361797730784
AOC1|ASIC1|ASIC2|ASIC3|PKD2|PKD2L1|PLAU|SCNN1A|SCNN1B|SCNN1D|SCNN1G|SLC9A1|TRPC7|TRPV2	All	L1000	0.004806708332225056	24	0.03950609284192741
AQP1|CA1|CA12|CA14|CA2|CA3|CA4|CA7	0.04 uM	Cell Painting	0.021809675754209185	8	7.433912653782646e-4
AQP1|CA1|CA12|CA14|CA2|CA3|CA4|CA7	0.04 uM	L1000	0.01587810023737517	8	0.04345456856528902
AQP1|CA1|CA12|CA14|CA2|CA3|CA4|CA7	0.12 uM	Cell Painting	0.04347871093273003	8	-0.007678309843005367
AQP1|CA1|CA12|CA14|CA2|CA3|CA4|CA7	0.12 uM	L1000	0.014953323334638339	8	0.038620676444380525
AQP1|CA1|CA12|CA14|CA2|CA3|CA4|CA7	0.37 uM	Cell Painting	0.01425047132892315	8	0.011317925933732549
AQP1|CA1|CA12|CA14|CA2|CA3|CA4|CA7	0.37 uM	L1000	0.009853892160032086	8	0.014566919316439083
AQP1|CA1|CA12|CA14|CA2|CA3|CA4|CA7	1.11 uM	Cell Painting	0.026571754983158537	8	8.052170963128656e-4
AQP1|CA1|CA12|CA14|CA2|CA3|CA4|CA7	1.11 uM	L1000	0.009419685543754273	8	-0.01027345988383937
AQP1|CA1|CA12|CA14|CA2|CA3|CA4|CA7	3.33 uM	Cell Painting	0.007516297513135017	8	-0.011773509066063625
AQP1|CA1|CA12|CA14|CA2|CA3|CA4|CA7	3.33 uM	L1000	0.008566373405166878	8	-0.03339730562487125
AQP1|CA1|CA12|CA14|CA2|CA3|CA4|CA7	10 uM	Cell Painting	0.013286615505371042	8	6.222951907082255e-4
AQP1|CA1|CA12|CA14|CA2|CA3|CA4|CA7	10 uM	L1000	0.01431502911544362	8	-0.02183690173158776
AQP1|CA1|CA12|CA14|CA2|CA3|CA4|CA7	All	Cell Painting	0.011086350850096622	48	0.009117033901850705
AQP1|CA1|CA12|CA14|CA2|CA3|CA4|CA7	All	L1000	0.008804945105038754	48	0.019703043686347208
AR	0.04 uM	Cell Painting	0.014504530444243505	13	0.01945063158178624
AR	0.04 uM	L1000	0.014153469516792718	13	0.03206219863438644
AR	0.12 uM	Cell Painting	0.016248001042668103	13	0.021284435984155414
AR	0.12 uM	L1000	0.010550699330335304	13	0.02231307049944132
AR	0.37 uM	Cell Painting	0.01494865189555327	13	0.013157262740520839
AR	0.37 uM	L1000	0.013720938433311687	13	0.03061768691689285
AR	1.11 uM	Cell Painting	0.013917816036223246	13	0.012852060227753318
AR	1.11 uM	L1000	0.014460594608698094	13	0.014975976734168377
AR	3.33 uM	Cell Painting	0.02234706549483205	13	0.029754286011198304
AR	3.33 uM	L1000	0.017437381026343332	13	0.021700242384749536
AR	10 uM	Cell Painting	0.016152696867674492	13	0.04010154362158455
AR	10 uM	L1000	0.021152072147612402	13	0.06738373314488419
